PeriodoLetivo;Login_Quantidade;Numero_Dias_Acessados_Modulo_Somado;Turno_TempoUsoTotal_Somado;Forum_Quantidade_Post_Somado;Forum_Quantidade_Visualizacoes_Somado;Forum_TempoUso_Somado;Chat_Quantidade_Mensagens_Somado;Chat_TempoUso_Somado;Turno_PercentualUsoMadrugada_Somado;Turno_PercentualUsoManha_Somado;Turno_PercentualUsoTarde_Somado;Turno_PercentualUsoNoite_Somado;Turno_TempoUsoMadrugada_Somado;Turno_TempoUsoManha_Somado;Turno_TempoUsoTarde_Somado;Turno_TempoUsoNoite_Somado;Assignment_Post_Quantidade_Somado;Assignment_View_Quantidade_Somado;Assignment_View_TempoUso_Somado;Resource_View_Quantidade_Somado;Resource_View_Tempo_Somado;Questionario_Quantidade_Somado;Questionario_TempoUso_Somado;Log_Post_Quantidade_Somado;Log_View_Quantidade_Somado;Sucesso;Origem
20130202;3;8;11988;0;8;0;0;0;0;0.412662663;0.396062729;0.191274608;0;4947;4748;2293;0;2;0;42;7235;1;925;6;93;0;1
20130202;11;16;15483;5;33;1737;0;61;0.097332558;0.241619841;0.213653685;0.447393916;1507;3741;3308;6927;0;3;0;29;3238;0;361;5;202;0;1
20130202;0;4;2787;2;6;0;0;0;0.113024758;0;0.182633656;0.704341586;315;0;509;1963;0;2;0;12;1099;0;50;2;27;0;1
20130202;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
20130202;5;6;6487;2;13;3246;0;0;0;0.532449514;0.046246339;0.421304147;0;3454;300;2733;0;0;0;4;445;0;15;3;54;0;1
20130202;0;7;11873;2;7;0;17;2565;0;0.039838289;0.085824981;0.87433673;0;473;1019;10381;0;4;0;15;2873;1;634;26;67;0;1
20130202;0;5;1263;0;2;0;0;0;0;0;0.252573238;0.747426762;0;0;319;944;0;0;0;1;300;0;0;0;9;0;1
20130202;3;13;15690;2;16;0;0;0;0;0.152772467;0.096430848;0.750796686;0;2397;1513;11780;0;1;0;21;5411;1;1350;21;96;1;1
20130202;3;14;13759;7;20;1422;0;0;0;0;0.811178138;0.188821862;0;0;11161;2598;0;4;0;3;616;2;2825;32;69;1;1
20130202;5;13;12310;2;20;28;0;74;0.075873274;0.292445167;0.122177092;0.509504468;934;3600;1504;6272;0;1;0;4;714;1;1150;12;107;1;1
20130202;88;38;119820;28;227;17688;5;1708;0.002653981;0.170964781;0.37913537;0.447245869;318;20485;45428;53589;0;25;0;79;19397;3;5547;68;907;1;1
20130202;17;30;44272;23;134;7016;0;0;0;0.32944073;0.546349837;0.124209433;0;14585;24188;5499;0;5;0;29;2198;3;2434;61;491;1;1
20130202;0;4;5392;2;13;0;0;0;0;0.122589021;0.134643917;0.742767062;0;661;726;4005;0;4;0;8;1460;0;0;6;59;0;1
20130202;37;31;67163;12;108;8223;17;4391;0;0.088367107;0.251775531;0.659857362;0;5935;16910;44318;0;11;0;30;6964;3;2739;54;477;1;1
20130202;11;21;53694;30;65;7591;0;0;0.015942191;0.248091034;0.524751369;0.211215406;856;13321;28176;11341;0;4;0;41;7952;3;4422;54;298;1;1
20130202;4;17;18455;9;30;2238;0;190;0;0.096992685;0.536494175;0.36651314;0;1790;9901;6764;0;5;0;17;3442;1;735;15;161;1;1
20130202;2;15;32356;8;37;361;70;7054;0.030318952;0;0.014031401;0.955649648;981;0;454;30921;0;7;0;34;10611;1;2411;85;238;1;1
20130202;1;7;8581;5;18;0;0;0;0;0;0.364759352;0.635240648;0;0;3130;5451;0;1;0;16;2997;0;21;5;66;1;1
20130202;27;20;38842;18;71;7055;0;0;0;0.045903918;0.174012667;0.780083415;0;1783;6759;30300;0;3;0;58;11363;2;1553;32;300;1;1
20130202;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
20130202;5;19;28526;9;34;1253;0;0;0;0.120276239;0.518474374;0.361249387;0;3431;14790;10305;0;25;0;26;6343;2;4652;26;174;1;1
20130202;12;19;46335;15;66;4645;0;448;0;0.414179346;0.543368944;0.04245171;0;19191;25177;1967;0;4;0;61;8790;3;3037;40;348;1;1
20130202;0;12;13671;4;23;0;0;0;0.030429376;0;0.658400995;0.311169629;416;0;9001;4254;0;0;0;12;3879;1;133;9;86;0;1
20130202;29;20;35921;19;54;6190;8;872;0;0.129868322;0.303276635;0.566855043;0;4665;10894;20362;0;4;0;49;9506;3;2309;44;266;1;1
20130202;15;11;24204;15;45;2494;6;2414;0;0;0.268096182;0.731903818;0;0;6489;17715;0;4;0;27;4328;2;1608;42;199;1;1
20130202;6;11;11095;9;23;614;0;300;0;0;0.253447499;0.746552501;0;0;2812;8283;0;5;0;20;993;2;3150;27;108;1;1
20130202;13;16;26896;7;39;3404;0;0;0;0.076516954;0.547702261;0.375780785;0;2058;14731;10107;0;5;0;50;7243;3;3324;46;176;1;1
20130202;9;25;41929;4;64;425;0;47;0;0.270481051;0.270814949;0.458704;0;11341;11355;19233;0;12;0;29;8685;1;2650;12;303;1;1
20130202;4;10;7642;7;19;496;0;51;0;0.219445171;0.370714473;0.409840356;0;1677;2833;3132;0;1;0;5;1255;2;1781;27;70;1;1
20130202;10;14;24321;7;45;1939;9;1936;0;0.173348135;0.185477571;0.641174294;0;4216;4511;15594;0;2;0;41;10373;1;713;29;152;0;1
20130202;12;22;33655;10;58;4331;0;365;0.197266379;0.148388055;0.136740455;0.517605111;6639;4994;4602;17420;0;5;0;46;10784;3;4028;43;245;1;1
20130202;17;23;33785;19;63;6362;0;0;0;0;0.49667012;0.50332988;0;0;16780;17005;0;4;0;30;4720;3;3431;55;277;1;1
20130202;4;17;22504;5;32;320;0;0;0.026395308;0;0.254399218;0.719205475;594;0;5725;16185;0;3;0;34;8585;3;2626;21;118;1;1
20130202;3;14;19159;8;24;2570;0;0;0;0.381021974;0.387859492;0.231118534;0;7300;7431;4428;0;4;0;16;3809;3;3206;23;89;1;1
20130202;3;15;19982;10;26;877;0;26;0.107947152;0.533580222;0.107496747;0.250975878;2157;10662;2148;5015;0;3;0;17;3017;3;4278;43;131;1;1
20130202;7;15;9893;1;28;300;0;0;0.130698474;0.071565754;0.487314263;0.31042151;1293;708;4821;3071;0;2;0;20;2081;1;323;9;151;1;1
20130202;0;5;21878;11;40;0;5;1610;0;0;0.309443276;0.690556724;0;0;6770;15108;0;1;0;23;6991;1;1006;31;164;0;1
20130202;16;24;38462;9;42;3289;0;1026;0.066039208;0.063491238;0.322916125;0.547553429;2540;2442;12420;21060;0;6;0;32;11643;3;3094;39;247;1;1
20130202;41;37;78468;25;202;7201;1;855;0.007646429;0.21839476;0.476245094;0.297713718;600;17137;37370;23361;0;9;0;86;13743;3;8680;76;934;1;1
20130202;4;15;15040;3;14;669;0;14;0.039893617;0.189029255;0.503922872;0.267154255;600;2843;7579;4018;0;7;0;30;4866;1;2350;22;92;1;1
20130202;11;35;57506;10;182;1762;44;8487;0.114127222;0.068375474;0.172868918;0.644628387;6563;3932;9941;37070;0;12;0;40;7470;0;1117;64;696;1;1
20130202;27;26;68707;26;172;7333;8;1019;0;0.560423247;0.217823511;0.221753242;0;38505;14966;15236;0;11;0;33;6590;3;4680;66;649;1;1
20130202;8;29;63704;16;118;4003;6;5404;0.009497049;0.232779731;0.393460379;0.364262841;605;14829;25065;23205;0;7;0;62;16121;3;1685;47;426;1;1
20130202;55;29;90964;24;139;11053;50;9315;0.264841036;0.070467438;0.333131788;0.331559738;24091;6410;30303;30160;0;22;0;86;20854;2;3222;90;730;1;1
20130202;16;31;45518;16;86;2010;2;677;0;0.325893053;0.245463333;0.428643614;0;14834;11173;19511;0;12;0;33;8955;2;5199;62;332;1;1
20130202;26;14;24542;7;34;2106;2;361;0.014302013;0;0.099706625;0.885991362;351;0;2447;21744;0;1;0;37;6234;2;3650;23;182;1;1
20130202;8;22;27231;7;51;3348;0;300;0.418199846;0.012449047;0.095993537;0.47335757;11388;339;2614;12890;0;2;0;18;4085;1;526;25;164;0;1
20130202;12;26;46909;12;73;3706;19;7625;0.026093074;0.14447121;0.083374193;0.746061523;1224;6777;3911;34997;0;4;0;34;8656;2;1293;51;287;1;1
20130202;1;12;14803;8;43;0;0;885;0.070323583;0.131527393;0.12869013;0.669458893;1041;1947;1905;9910;0;0;0;14;4280;0;0;10;141;1;1
20130202;22;32;90012;14;109;5338;25;6435;0;0.202761854;0.254021686;0.54321646;0;18251;22865;48896;0;15;0;103;20746;3;8019;77;619;1;1
20130202;9;22;35153;5;64;1630;6;2193;0;0.069524649;0.042898188;0.887577163;0;2444;1508;31201;0;5;0;15;3170;3;2207;26;419;0;1
20130202;42;19;70009;19;131;5479;33;4293;0;0.196031939;0.284406291;0.519561771;0;13724;19911;36374;0;3;0;48;14317;3;6919;84;488;1;1
20130202;17;26;43645;7;46;1626;0;1630;0;0.225226257;0.477832512;0.29694123;0;9830;20855;12960;0;7;0;53;8945;3;5375;39;277;1;1
20130202;13;25;40011;17;59;5163;0;571;0.017720127;0.24498263;0.22916198;0.508135263;709;9802;9169;20331;0;8;0;38;5826;1;1829;29;312;1;1
20130202;11;14;32034;3;28;1239;0;0;0;0.127146157;0.787756758;0.085097084;0;4073;25235;2726;0;11;0;44;7079;2;12047;63;211;1;1
20130202;50;29;104426;30;165;7786;91;8425;0;0.091892824;0.332541704;0.575565472;0;9596;34726;60104;0;8;0;114;17424;3;18400;179;707;1;1
20130202;9;15;17511;3;17;0;1;226;0;0.017132088;0.567871624;0.414996288;0;300;9944;7267;0;6;0;29;4824;2;1457;16;141;0;1
20130202;2;16;32243;8;44;0;5;744;0;0.149551841;0.128741122;0.721707037;0;4822;4151;23270;0;5;0;62;11146;1;1384;30;266;1;1
20130202;0;8;7385;5;23;0;0;15;0.040622884;0;0.285037238;0.674339878;300;0;2105;4980;0;0;0;5;951;0;0;5;62;0;1
20130202;14;25;65296;7;83;3405;14;4613;0;0.189644082;0.330617496;0.479738422;0;12383;21588;31325;0;15;0;53;9568;2;5837;43;445;1;1
20130202;70;13;43739;7;123;1386;2;1168;0.013191888;0.02617801;0.415327282;0.545302819;577;1145;18166;23851;0;6;0;111;11939;2;3382;27;761;1;1
20140101;4;10;23210;4;16;22;0;0;0;0.032572167;0.14196467;0.825463162;0;756;3295;19159;0;3;645;12;3242;1;1014;11;128;0;1
20140101;12;18;23850;9;54;2162;0;0;0;0.064612159;0.133081761;0.80230608;0;1541;3174;19135;0;10;761;6;1659;1;901;15;229;0;1
20140101;0;3;1325;0;3;0;0;0;0;0;0;1;0;0;0;1325;0;0;0;3;91;0;0;0;15;0;1
20140101;16;25;40010;6;38;1251;0;0;0.008647838;0.100674831;0.371207198;0.519470132;346;4028;14852;20784;0;14;1987;14;3240;3;2826;24;236;1;1
20140101;1;7;8136;2;8;0;0;0;0;0;0.536750246;0.463249754;0;0;4367;3769;0;1;6;9;1173;0;517;4;57;0;1
20140101;0;7;3203;1;5;0;0;0;0.285669685;0.125819544;0;0.588510771;915;403;0;1885;0;0;0;0;0;0;0;1;42;0;1
20140101;3;6;18025;6;18;349;0;162;0;0.033952843;0.017864078;0.948183079;0;612;322;17091;0;1;300;5;2279;2;1886;13;81;0;1
20140101;43;41;77775;15;131;7778;12;1496;0.007765992;0.226898104;0.415801993;0.349533912;604;17647;32339;27185;0;13;2082;27;7112;3;2105;39;605;1;1
20140101;6;13;27290;4;19;644;0;0;0.439428362;0;0.042286552;0.518285086;11992;0;1154;14144;0;3;310;28;5321;2;865;10;163;1;1
20140101;0;20;24459;3;53;0;0;338;0;0.145835889;0.800032708;0.054131404;0;3567;19568;1324;0;5;228;15;2732;1;674;6;271;0;1
20140101;26;28;51067;14;83;1980;0;50;0.005874635;0.053752913;0.118158498;0.822213954;300;2745;6034;41988;0;12;1910;23;5162;3;2423;24;400;1;1
20140101;0;7;8600;3;13;0;0;0;0.160930233;0.034883721;0.11127907;0.692906977;1384;300;957;5959;0;3;629;3;900;1;1248;10;65;0;1
20140101;20;17;30803;7;51;1893;0;39;0.010096419;0.019251372;0.16550336;0.805148849;311;593;5098;24801;0;7;494;10;1343;2;4496;22;244;1;1
20140101;11;18;38937;5;48;183;0;7;0;0;0.383542646;0.616457354;0;0;14934;24003;0;7;876;17;4144;2;3665;14;259;1;1
20140101;51;34;143430;27;323;27821;0;1202;0.385546957;0.125392177;0.394750052;0.094310814;55299;17985;56619;13527;0;21;3775;53;7487;3;8080;62;1358;1;1
20140101;7;22;38833;5;46;1233;0;0;0;0.264028017;0.346483661;0.389488322;0;10253;13455;15125;0;1;300;37;10416;1;1498;10;257;0;1
20140101;0;9;17022;12;53;0;0;8;0.150452356;0.081130302;0.391140877;0.377276466;2561;1381;6658;6422;0;0;0;9;1584;0;0;12;161;0;1
20140101;8;17;40108;11;87;2125;0;49;0;0.082577042;0.236486486;0.680936472;0;3312;9485;27311;0;4;780;43;8372;2;1440;18;376;1;1
20140101;2;9;19467;6;25;84;5;1241;0;0;0.111213849;0.888786151;0;0;2165;17302;0;5;1132;7;1470;1;1370;15;110;0;1
20140101;18;19;35737;15;41;8993;0;49;0;0.261269832;0.30301928;0.435710888;0;9337;10829;15571;0;1;300;12;1604;2;3509;27;224;1;1
20140101;1;7;6727;1;20;0;0;0;0.204548833;0.110747733;0.059907834;0.6247956;1376;745;403;4203;0;0;0;7;865;0;0;1;84;0;1
20140101;0;2;2071;1;7;0;0;0;0;0;0.224529213;0.775470787;0;0;465;1606;0;0;0;1;17;0;0;1;34;0;1
20140101;12;17;33914;6;35;5761;0;1449;0;0.018252049;0.349442708;0.632305243;0;619;11851;21444;0;4;952;15;2528;2;2002;13;231;0;1
20140101;24;31;54304;15;109;3483;23;5103;0.026001768;0.070547289;0.1599698;0.743481143;1412;3831;8687;40374;0;12;1078;20;1860;2;6664;57;485;1;1
20140101;13;23;59376;21;102;3703;20;1875;0;0.054062247;0.163382511;0.782555241;0;3210;9701;46465;0;9;2747;24;4877;3;5132;68;379;1;1
20140101;22;17;28146;7;47;1267;16;1262;0;0.064236481;0.301499325;0.634264194;0;1808;8486;17852;0;11;603;30;3752;1;229;29;297;0;1
20140101;1;15;24489;6;106;0;0;0;0;0.117726326;0.318469517;0.563804157;0;2883;7799;13807;0;3;791;13;671;1;1624;12;286;0;1
20140101;5;9;5642;1;12;90;0;0;0.140198511;0.12336051;0.57302375;0.163417228;791;696;3233;922;0;0;0;5;1426;0;0;1;42;0;1
20140101;16;21;28958;7;70;4142;0;0;0;0.316354721;0.401685199;0.28196008;0;9161;11632;8165;0;5;654;12;1933;1;1080;15;284;1;1
20140101;31;27;51521;12;76;4989;0;455;0.010073562;0.624832593;0.151802178;0.213291667;519;32192;7821;10989;0;6;1174;21;5654;3;5546;31;300;1;1
20140101;30;36;109069;21;183;4341;0;743;0.008966801;0.191759345;0.385444077;0.413829777;978;20915;42040;45136;0;10;2240;25;7242;3;6675;45;836;1;1
20140101;4;19;25414;3;51;1051;0;266;0.049421579;0.0403321;0.42248367;0.487762651;1256;1025;10737;12396;0;9;952;16;1671;1;1292;9;233;0;1
20140101;1;13;14823;8;34;345;0;0;0.064291979;0.205693854;0.192201309;0.537812858;953;3049;2849;7972;0;0;0;3;685;1;337;14;87;1;1
20140101;33;32;79141;17;176;6472;0;332;0.02206189;0.145727246;0.131183584;0.70102728;1746;11533;10382;55480;0;21;3935;37;5094;4;5252;30;712;1;1
20140101;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
20140101;9;24;40907;11;55;12560;0;0;0.007627056;0.249419415;0.495489769;0.247463759;312;10203;20269;10123;0;11;2637;12;3121;2;2408;24;283;1;1
20140101;0;16;37104;4;37;0;0;1108;0;0.107077404;0.558753773;0.334168823;0;3973;20732;12399;0;10;2393;24;5923;1;2700;13;249;0;1
20140101;26;28;75832;16;150;2234;11;2187;0.0673858;0.050559131;0.148156451;0.733898618;5110;3834;11235;55653;0;8;717;26;1746;2;4039;44;612;1;1
20140101;5;17;34790;9;44;1580;0;0;0;0.038603047;0.087898822;0.873498132;0;1343;3058;30389;0;12;2347;17;3557;3;4092;18;256;1;1
20140101;4;14;26550;10;33;2853;0;0;0.892052731;0.014274953;0.093672316;0;23684;379;2487;0;0;2;258;6;929;2;966;23;149;1;1
20140101;0;7;11044;2;48;0;0;0;0;0.078594712;0.921405288;0;0;868;10176;0;0;4;576;10;1996;1;617;5;129;1;1
20140101;0;20;40731;11;242;0;5;1989;0.064717291;0.13493408;0.143502492;0.656846137;2636;5496;5845;26754;0;5;815;21;2156;1;1350;22;619;0;1
20140101;31;22;43302;22;79;6327;4;205;0;0.096369683;0.141794836;0.761835481;0;4173;6140;32989;0;14;1634;15;2669;2;4254;44;366;1;1
20140101;31;43;94693;19;154;10579;12;3594;0.048799806;0.16865027;0.311659785;0.47089014;4621;15970;29512;44590;0;12;2421;41;7745;3;4137;53;637;1;1
20140101;0;15;22805;4;60;0;0;38;0.014032011;0.098881824;0.195220346;0.691865819;320;2255;4452;15778;0;0;0;11;1795;1;991;9;210;0;1
20140101;6;22;42993;17;74;1095;0;8;0;0.124438862;0.105528807;0.770032331;0;5350;4537;33106;0;8;546;26;3929;3;2997;30;353;1;1
20140101;86;39;120876;25;230;12086;4;1014;0.027275886;0.141574837;0.26749727;0.563652007;3297;17113;32334;68132;0;38;10188;44;8973;3;5996;53;937;1;1
20140101;17;29;44754;10;81;4222;1;423;0;0.150556375;0.421727667;0.427715958;0;6738;18874;19142;0;8;1409;15;3529;2;1868;19;278;1;1
20140101;51;33;111554;30;245;5176;2;2360;0.007090736;0.31050433;0.292100687;0.390304247;791;34638;32585;43540;0;15;3338;31;5977;3;4476;60;981;1;1
20140101;19;18;59058;7;76;2996;7;3371;0.021826002;0.063209049;0.451996343;0.462968607;1289;3733;26694;27342;0;2;215;31;5488;2;5353;28;374;0;1
20140101;38;16;58670;28;126;8014;3;1319;0;0.032162945;0.14775865;0.820078405;0;1887;8669;48114;0;6;2153;22;4536;2;1448;45;557;1;1
20140101;20;27;50583;5;63;3116;0;669;0.119111164;0.068343119;0.25358322;0.558962497;6025;3457;12827;28274;0;6;2089;18;2338;3;3885;20;273;1;1
20140101;36;25;41259;26;80;5226;0;647;0;0.031047771;0.264378681;0.704573548;0;1281;10908;29070;0;4;482;12;3476;3;3182;46;368;1;1
20140101;62;31;111542;31;164;4878;13;3455;0.272587904;0.057090603;0.264994352;0.405327141;30405;6368;29558;45211;0;22;6330;37;8625;3;6498;71;815;1;1
20140101;45;31;80656;19;171;5558;0;468;0.022366594;0.137013985;0.264592839;0.576026582;1804;11051;21341;46460;0;12;3506;43;6415;3;3348;41;645;1;1
20140101;21;20;57843;19;99;3951;0;168;0.114655187;0;0.184931625;0.700413187;6632;0;10697;40514;0;13;1948;36;5024;2;2570;32;513;1;1
20140101;17;16;33888;10;52;651;0;1034;0.008852691;0.083067753;0.030276204;0.877803352;300;2815;1026;29747;0;3;229;19;4741;2;2468;23;243;1;1
20140101;23;19;40365;13;52;3858;4;1297;0.127238945;0.036888393;0.086411495;0.749461167;5136;1489;3488;30252;0;12;1301;23;4662;2;2552;36;315;1;1
20140101;23;28;78260;23;129;11840;23;2924;0;0.524891388;0.161742908;0.313365704;0;41078;12658;24524;0;9;729;15;2690;3;6455;64;527;1;1
20140101;1;26;31935;10;57;0;0;300;0.040112729;0.09769845;0.52375137;0.338437451;1281;3120;16726;10808;0;2;600;15;3534;2;1706;20;268;1;1
20140101;8;19;33644;16;51;2053;0;0;0.017833789;0.360628938;0.026869576;0.594667697;600;12133;904;20007;0;4;1195;11;3921;2;3451;37;258;0;1
20140101;13;20;30572;17;61;3365;11;1933;0;0.021359414;0.011317545;0.967323041;0;653;346;29573;0;5;1038;15;2103;1;1405;33;251;1;1
20140101;5;24;67602;24;46;2121;13;3252;0;0.257448004;0.366882637;0.375669359;0;17404;24802;25396;0;6;1448;18;6362;3;3825;57;305;1;1
20140101;19;17;42317;9;61;3036;0;30;0;0.035494009;0.142637711;0.82186828;0;1502;6036;34779;0;1;137;27;5007;3;3025;24;307;0;1
20140101;38;31;52778;14;91;4590;0;6;0;0.097559589;0.317973398;0.584467013;0;5149;16782;30847;0;11;2067;9;1241;2;2923;26;401;1;1
20140101;6;13;22418;12;24;455;0;119;0.021099117;0.040146311;0.290614685;0.648139888;473;900;6515;14530;0;2;473;15;1883;2;864;18;191;0;1
20140101;6;13;22418;12;24;455;0;119;0.021099117;0.040146311;0.290614685;0.648139888;473;900;6515;14530;0;2;473;15;1883;2;864;18;191;0;1
20140101;47;31;90841;19;159;21868;0;12;0;0.075032199;0.146277562;0.778690239;0;6816;13288;70737;0;5;500;30;6551;3;2739;35;609;1;1
20140101;4;23;45991;10;57;99;0;170;0.008045052;0.063403709;0.138309669;0.790241569;370;2916;6361;36344;0;7;503;13;4175;2;4554;31;325;0;1
20140101;2;10;19923;4;18;0;0;0;0.027054159;0;0.023289665;0.949656176;539;0;464;18920;0;5;585;5;1013;2;4320;21;126;1;1
20140101;21;20;50139;10;48;4613;12;3662;0;0.187518698;0.104948244;0.707533058;0;9402;5262;35475;0;3;321;25;6068;2;1983;30;286;1;1
20140101;34;29;88342;39;170;13236;23;4465;0.056564262;0.079294107;0.192275475;0.671866157;4997;7005;16986;59354;0;18;2435;41;6639;3;6170;72;643;1;1
20140101;26;25;73856;40;108;4366;41;5279;0.004061958;0.287857452;0.346024697;0.362055893;300;21260;25556;26740;0;8;1514;34;6860;3;7482;116;545;1;1
20140101;7;13;32776;7;74;2321;0;0;0;0.446149622;0.486087381;0.067762997;0;14623;15932;2221;0;3;512;15;5609;2;1890;17;265;1;1
20140101;2;13;17163;3;17;0;0;0;0;0.023072889;0.088329546;0.888597565;0;396;1516;15251;0;2;310;6;2099;1;2191;10;110;0;1
20140101;8;18;37190;8;35;938;4;1641;0;0;0.692659317;0.307340683;0;0;25760;11430;0;4;1616;24;4607;2;4235;22;239;1;1
20140101;20;25;54843;19;60;5155;0;0;0;0.094870813;0.251408566;0.653720621;0;5203;13788;35852;0;5;891;50;10352;2;2943;27;378;1;1
20140101;6;17;29446;9;40;615;0;0;0.085886029;0.01083339;0.205834409;0.697446173;2529;319;6061;20537;0;3;853;20;6008;2;908;21;183;0;1
20140101;29;18;59031;13;68;5101;17;3158;0.095780183;0.016211821;0.266385458;0.621622537;5654;957;15725;36695;0;23;4714;37;4994;2;4503;36;404;0;1
20140101;14;15;45557;7;58;818;27;4622;0.0188555;0.080558421;0.184691705;0.715894374;859;3670;8414;32614;0;7;1800;22;3414;3;4831;62;358;0;1
20140101;21;27;63843;23;58;7403;0;0;0.028914681;0.113794778;0.160393465;0.696897076;1846;7265;10240;44492;0;7;872;20;3627;2;5190;39;366;1;1
20140101;29;27;58662;14;85;5382;19;1820;0;0.114639801;0.427124885;0.458235314;0;6725;25056;26881;0;12;1600;34;6985;3;2624;45;417;1;1
20140101;24;32;91081;11;105;6025;0;80;0.00836618;0.1821785;0.317805031;0.491650289;762;16593;28946;44780;0;15;3972;74;10025;4;7920;41;608;1;1
20140101;40;24;55810;12;62;6045;0;300;0;0.050797348;0.334509944;0.614692707;0;2835;18669;34306;0;6;3050;47;9470;3;3402;38;420;1;1
20140101;11;18;49300;7;57;2627;4;2324;0.012170385;0.14801217;0.247849899;0.591967546;600;7297;12219;29184;0;21;4255;39;6709;2;2769;33;403;0;1
20140101;24;25;42068;10;55;5390;0;30;0;0.017780736;0.156556052;0.825663212;0;748;6586;34734;0;4;810;21;4355;3;3479;27;254;1;1
20140101;1;8;8044;2;19;0;0;0;0.037294878;0.182744903;0.228493287;0.551466932;300;1470;1838;4436;0;1;14;6;742;0;321;2;80;1;1
20140101;41;37;135344;16;159;9697;0;3304;0.128236198;0.049400047;0.124682291;0.697681464;17356;6686;16875;94427;0;27;7332;32;8208;1;7477;30;870;1;1
20140101;0;6;4317;0;5;0;0;0;0;0;0.237433403;0.762566597;0;0;1025;3292;0;0;0;0;0;0;0;0;16;0;1
20140101;37;21;95961;30;157;14089;0;2038;0.175654693;0.046716895;0.302101896;0.475526516;16856;4483;28990;45632;0;16;1728;27;6477;3;6193;59;640;1;1
20140101;19;23;40468;7;37;2544;0;327;0;0.056044282;0.184837402;0.759118316;0;2268;7480;30720;0;12;1482;20;3326;3;5488;19;234;1;1
20140102;2;14;16190;4;18;0;1;47;0;0.083693638;0.485361334;0.430945028;0;1355;7858;6977;0;1;9;5;862;0;0;8;98;1;1
20140102;4;11;14541;4;19;480;0;0;0;0.24626917;0.366480985;0.387249845;0;3581;5329;5631;0;3;990;6;2549;2;1620;19;108;1;1
20140102;10;16;45883;25;48;19772;6;2847;0;0;0.040385328;0.959614672;0;0;1853;44030;0;4;102;10;1008;2;2563;45;601;1;1
20140102;0;3;1501;1;4;0;0;0;0;0.567621586;0.432378414;0;0;852;649;0;0;0;0;0;0;0;0;1;16;0;1
20140102;4;10;12294;5;18;721;0;0;0;0.524402147;0.475597853;0;0;6447;5847;0;0;3;320;5;635;2;1193;17;89;0;1
20140102;4;17;25403;15;39;1320;0;0;0.087391253;0.172263119;0.37231823;0.368027398;2220;4376;9458;9349;0;5;640;7;4014;3;2301;34;167;1;1
20140102;0;1;330;0;0;0;0;0;0;1;0;0;0;330;0;0;0;0;0;0;0;0;0;0;2;1;1
20140102;20;24;53417;39;63;14940;0;0;0.046258682;0.283655016;0.200647734;0.469438568;2471;15152;10718;25076;0;10;2220;17;4388;3;3199;57;309;1;1
20140102;0;12;15108;7;21;0;0;0;0;0.570095314;0.408525285;0.021379402;0;8613;6172;323;0;3;600;7;1773;0;682;11;90;0;1
20140102;0;7;5348;2;13;0;0;0;0.783470456;0.06394914;0;0.152580404;4190;342;0;816;0;0;0;3;332;1;1027;8;49;0;1
20140102;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1
20140102;13;16;26723;12;43;2216;0;780;0;0.456161359;0.267297833;0.276540808;0;12190;7143;7390;0;7;654;8;2471;2;3357;27;190;1;1
20140102;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
20140102;0;4;3525;1;2;0;2;1181;0.163404255;0.145531915;0;0.69106383;576;513;0;2436;0;0;0;3;326;0;0;3;22;0;1
20140102;13;17;17799;4;23;1571;0;0;0;0.080453958;0.207764481;0.711781561;0;1432;3698;12669;0;2;16;6;91;1;521;8;115;1;1
20140102;0;10;12758;1;20;0;0;0;0.161545697;0;0.181376391;0.657077912;2061;0;2314;8383;0;3;320;6;1286;1;2433;4;116;0;1
20140102;45;36;78881;24;130;9455;47;7578;0.006199211;0.162459908;0.481104448;0.350236432;489;12815;37950;27627;0;11;1232;20;2924;3;3751;92;613;1;1
20140102;0;8;5278;1;8;0;0;0;0;0.383857522;0.232853354;0.383289125;0;2026;1229;2023;0;1;44;3;1510;0;13;1;41;0;1
20140102;0;3;5154;3;6;0;0;0;0.694800155;0;0;0.305199845;3581;0;0;1573;0;0;0;1;52;0;0;3;38;0;1
20140102;0;2;303;0;0;0;0;0;0;0;0;1;0;0;0;303;0;0;0;0;0;0;0;0;3;0;1
20140102;15;15;21608;4;27;2004;0;617;0.245279526;0;0.054516846;0.700203628;5300;0;1178;15130;0;3;606;5;1411;2;2059;10;133;0;1
20140102;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
20140102;5;16;14319;6;40;743;0;364;0;0.04413716;0.297017948;0.658844891;0;632;4253;9434;0;12;2771;3;854;1;559;9;152;0;1
20140102;14;31;54311;11;85;2235;0;986;0;0;0.120638545;0.879361455;0;0;6552;47759;0;7;925;14;1584;2;5611;19;460;1;1
